gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
OTUB1,-0.07896590785908231,-1.2198333029362158,0.22586460002515324,0.2793147520394259,False,0.27912867557611304,False
KIAA1586,0.14232948509485155,1.2197967610281029,0.2258783848754552,0.2793147520394259,False,0.27914136125043787,False
C16orf92,0.03079934959349593,1.2197712324303398,0.22588801549314225,0.2793147520394259,False,0.27914665531334854,False
PLD2,0.1199489972899741,1.2192431363523721,0.22608730568847546,0.2795436496442872,False,0.27936449035853933,False
CLDND2,-0.2482546341463414,-1.2188163109508428,0.22624847214822405,0.2797242326817055,False,0.2795377315184427,False
CROCCL1,0.16412184281843167,1.2187812200835288,0.22626172593843227,0.2797242326817055,False,0.279549230079533,False
CNTROB,0.11035989159891813,1.2184561403768843,0.2263845350630977,0.2798585150102988,False,0.279670984338784,False
LOC201651,-0.35587853658536783,-1.218061371725191,0.22653373644235605,0.28002540479177973,False,0.27983786776573416,False
ZNF711,0.18621560975609786,1.217991202223878,0.2265602642201662,0.28004064249853816,False,0.2798619189052346,False
BMP10,0.060096747967479665,1.2177515453632222,0.22665088417385404,0.28012638177388727,False,0.279969497648375,False
MBOAT2,-0.22831777777777695,-1.217732623928325,0.22665803993834407,0.28012638177388727,False,0.27997397587723805,False
IFNK,-0.06015539295392954,-1.2173911773077983,0.22678719741433206,0.28026844225171577,False,0.2801247882335398,False
ZCCHC14,-0.13415826558265564,-1.2166732932395543,0.22705892236737515,0.2805866618050281,False,0.2804254777833165,False
SLC38A1,0.11909159891598797,1.2164379663300744,0.22714804690104776,0.2806792082767505,False,0.2805311807802266,False
ADAM21,-0.22032650406504095,-1.2163429317639611,0.2271840462015691,0.2807061021989312,False,0.28057127106190605,False
ATP12A,-0.5634866124661249,-1.216192536790266,0.2272410246024297,0.28074229075327545,False,0.2806216289844313,False
KIR3DL1,-0.2687583739837396,-1.2161904703682735,0.22724180755597276,0.28074229075327545,False,0.2806216289844313,False
ATP5S,-0.11004000000000325,-1.2161399969506537,0.22726093220571836,0.2807483294554135,False,0.28064000261043737,False
YES1,-0.11441100271002291,-1.2160644143196637,0.22728957305485545,0.28076612256588257,False,0.28066662983934254,False
CRX,-0.029297560975609756,-1.2154673859027003,0.22751589960960023,0.28102809522714167,False,0.28091302450075695,False
RLF,0.06863468834688469,1.2150578297748655,0.22767125208176697,0.28120237323389985,False,0.28109855015634894,False
TUBA3D,0.17716195121951173,1.2146555531992593,0.2278239181487251,0.2813627645578044,False,0.28127390486138953,False
HUNK,0.36787707317072993,1.2146404633467445,0.2278296462707414,0.2813627645578044,False,0.2812745660582061,False
C6orf97,0.392629430894309,1.2141857272890813,0.22800231348976913,0.2815577739669023,False,0.28147224379259717,False
SLC33A1,0.07622298102981162,1.21414940879842,0.22801610802492037,0.2815577739669023,False,0.28148489151320494,False
FAM167A,0.3194375067750652,1.213894147407437,0.22811307879960874,0.28165028777863094,False,0.2815914512261907,False
SNHG5,0.26885094850948477,1.2138769995517333,0.2281195941379459,0.28165028777863094,False,0.28159511072653726,False
MX1,-0.28750785907858933,-1.2136035108083332,0.2282235245859794,0.28176096568180764,False,0.28171463427709914,False
CGGBP1,-0.06024460704607115,-1.212779591539277,0.2285368355652253,0.2821301112649457,False,0.2820530869425063,False
TUG1,0.11095691056910972,1.211860681600301,0.22888663604519308,0.2825442543230803,False,0.28244084498931005,False
OR8G5,-0.028407317073170728,-1.210868184881419,0.22926488420199492,0.28299345996891206,False,0.28287238236880596,False
WDR13,-0.1085515447154517,-1.2107162471564221,0.22932282876750434,0.2830472669021209,False,0.28293947371613304,False
C1orf157,-0.069369918699187,-1.2104147831215495,0.22943782964702222,0.28317148583297524,False,0.2830769582016499,False
WFDC5,-0.12157268292682916,-1.2102635699941264,0.22949552933979156,0.283224972687946,False,0.28313933724486734,False
SGSM2,-0.16075972899728797,-1.2086027226873628,0.23012996455401297,0.2839901690241011,False,0.28386907512702314,False
ATG3,0.07689425474254818,1.2084587886903984,0.23018500630449912,0.2840226388088426,False,0.28392823057661565,False
RABGGTA,-0.08930829268292584,-1.208458591241013,0.23018508181759242,0.2840226388088426,False,0.28392823057661565,False
SAMD3,-0.36956818428184235,-1.2082851333303166,0.2302514264686946,0.2840867252682636,False,0.28400564787808125,False
ZNF675,-0.1445700813008166,-1.2080601504942614,0.2303374991200018,0.28417514280821043,False,0.28409855872299833,False
USP47,-0.08352715447154324,-1.2079185745284626,0.23039167437708835,0.28422419885618905,False,0.28415385445676133,False
RHOT2,0.07724336043360402,1.2078554755475592,0.23041582271238142,0.2842362081751634,False,0.2841774840886253,False
GDEP,-0.06349138211382115,-1.207796578785091,0.2304383644870402,0.2842462342956422,False,0.28419644584669823,False
OPCML,0.3134678048780484,1.2074989924222375,0.2305522852034114,0.28436896823938407,False,0.2843236778181093,False
LRRN1,-0.5305978861788598,-1.207250274196396,0.23064752967733892,0.2844686525259318,False,0.2844278669164765,False
EXD2,-0.08158043360433354,-1.207146171924775,0.23068740318049613,0.28450003694305087,False,0.28446819085111513,False
AEBP1,-0.33105745257452845,-1.2063742825106476,0.230983209649565,0.28484703234878506,False,0.2847931041363356,False
WIF1,-0.49104276422764204,-1.2059601101008852,0.23114204342132136,0.28502508105730723,False,0.284971217764512,False
CRYGC,-0.028780487804878047,-1.2051698628049345,0.23144531970239815,0.2853812108129364,False,0.28530076839119256,False
SFT2D2,-0.09127831978319723,-1.2051037242996305,0.23147071496954863,0.28539467920467043,False,0.2853187680486359,False
KIAA0562,0.08156276422764464,1.204947658077586,0.23153064785307345,0.2854507268310478,False,0.2853882075498172,False
SRRM3,-0.2663601626016243,-1.204896541008321,0.23155028037686276,0.28545708483569227,False,0.28540797082650843,False
NAGLU,-0.10467414634146444,-1.2047910383004818,0.23159080458697792,0.2854891958776774,False,0.2854534840995601,False
SPCS2,0.07572509485095047,1.2038485734267923,0.23195303827399696,0.28591785940512693,False,0.28586442076336566,False
RNF34,0.064725745257455,1.202843283604659,0.23233986947310614,0.286376787674833,False,0.28631001489698094,False
PIWIL3,-0.027807317073170728,-1.2023376222382445,0.23253462179720819,0.2865989213650591,False,0.28654555359260675,False
COL11A2,-0.28442547425474274,-1.2021661149040432,0.23260070353849777,0.28666245070802926,False,0.2866047170400868,False
LYPD1,-0.3436292140921404,-1.2020306694560459,0.23265290022292776,0.2867088609171438,False,0.28665567086071503,False
CRLF3,-0.10332368563685712,-1.2015416514033166,0.2328414237480187,0.2869232566588095,False,0.28687012597739364,False
IL21R,-0.35658124661246404,-1.2010565826207567,0.23302853368213788,0.2871358837922869,False,0.28706051594712806,False
OR2J3,0.04047728997289973,1.2010068969772907,0.2330477054962711,0.28714156528500256,False,0.2870796737499811,False
CRYGS,0.17712330623306105,1.2008767405979357,0.2330979333261066,0.2871855082588293,False,0.28712816676493935,False
C4orf50,-0.14217495934959345,-1.2007197136437233,0.23315854100763517,0.2872422333148351,False,0.28719836190347453,False
BPI,0.1709835772357725,1.2003993936847792,0.23328221013368827,0.28737663567193483,False,0.2873328424260245,False
SARM1,0.12596677506775045,1.2002510750272433,0.23333948902743082,0.28742924127808955,False,0.28739628228602376,False
CABP7,-0.272328617886179,-1.2001376545077784,0.23338329752323136,0.2874321119370271,False,0.28743333608281874,False
HPR,-0.3099186991869922,-1.2001319999502353,0.23338548174239684,0.2874321119370271,False,0.28743333608281874,False
MAGEC1,0.10566222222222223,1.2001318323894097,0.2333855464673265,0.2874321119370271,False,0.28743333608281874,False
NT5M,-0.226483306233062,-1.1996699768883468,0.23356399994079552,0.2876339273610496,False,0.2876218489620157,False
C1orf229,-0.21202596205962143,-1.1985233277969463,0.23400747202337693,0.28816206745978473,False,0.2881276947171451,False
CREB5,0.34116444444444394,1.1982095889344315,0.23412891776789888,0.28829361588404406,False,0.2882727521722966,False
HPS5,-0.07151056910569231,-1.1979936345666273,0.2342125383355209,0.2883785749236059,False,0.28835780261997035,False
TRYX3,0.050600650406504064,1.19748938829033,0.23440787340901062,0.2886010653446769,False,0.2885355827964701,False
LRRC2,0.3542653116531138,1.196676450671209,0.23472303663858415,0.28897105022555125,False,0.2889011003474403,False
ODZ4,0.35071501355013535,1.1963464624155074,0.23485105502692855,0.2891106064754998,False,0.28904520940258466,False
ADRA2C,0.37974216802168037,1.195746197524341,0.2350840557534016,0.28937937449794504,False,0.2892960594241075,False
ATP1B4,-0.03977750677506775,-1.1956502889690486,0.23512129934634687,0.2894071545540204,False,0.2893374018273647,False
SNORA26,0.03921886178861789,1.1948095129910254,0.23544797478601057,0.2897911660704112,False,0.2896790031009795,False
TYW3,0.1231043902439044,1.1945972191381624,0.2355305111854232,0.28987466021197933,False,0.2897510495633036,False
RAB21,-0.06628883468834879,-1.1941423843586125,0.23570741368481227,0.2900579319744492,False,0.2899434463855541,False
VAMP7,-0.10529934959349596,-1.1941387135785828,0.23570884177943952,0.2900579319744492,False,0.2899434463855541,False
C14orf53,-0.34879701897018944,-1.1940094107588621,0.2357591502289076,0.2900989294761622,False,0.29000083215326716,False
IRF5,-0.20107116531165303,-1.193977468750787,0.23577157924515477,0.2900989294761622,False,0.29001162241682826,False
GABRA4,-0.37337512195121914,-1.1939222976228294,0.23579304809998167,0.29010724410604183,False,0.290024534882062,False
C9orf96,0.16915544715447117,1.1931458568157047,0.23609533539438177,0.2904610402381439,False,0.29035581660746934,False
TMEM14E,-0.10474872628726278,-1.1923065907333337,0.23642239566377854,0.2908452677785223,False,0.2907107224716138,False
HNRNPAB,0.08332845528455302,1.1921311267676815,0.236490814792673,0.2909112886102871,False,0.2907767668449429,False
GTPBP8,0.08557138211381687,1.192047612884424,0.23652338458556801,0.2909332050915295,False,0.2908055765208894,False
PRDX5,-0.17128384823848108,-1.1917002967897203,0.23665886989447357,0.29108170113634496,False,0.2909541123651086,False
TMPRSS11F,-0.027578048780487807,-1.1910597320060952,0.23690889565197368,0.29137105040893857,False,0.2912298961555078,False
EYA1,0.48176135501354933,1.1905972843863344,0.23708951661822417,0.29157500889999255,False,0.2914293446051684,False
CHD2,0.11795322493225058,1.1899184650219587,0.2373548265280163,0.2918830867505912,False,0.29173737485435447,False
POTEC,-0.043052466124661244,-1.1898316016882775,0.23738879160968854,0.2919066515272843,False,0.29177034347689346,False
UBE2L6,0.2364353387533864,1.1896259797826894,0.2374692072932361,0.2919873280847123,False,0.29185986850341405,False
FAM90A7,-0.05465913279132791,-1.1890003388385266,0.23771400663186287,0.29227010479333726,False,0.2921426270658658,False
OR52E2,-0.027392682926829268,-1.1889300559787526,0.23774151807341992,0.29228570675859356,False,0.2921719099534247,False
LOC100270746,-0.23513203252032655,-1.1883022165794805,0.23798738032501882,0.2925568259449929,False,0.29244233864752456,False
EID2,0.07613913279132767,1.1882543246697888,0.23800614231941894,0.2925568259449929,False,0.2924568309329822,False
AP3S1,0.09291094850948411,1.188253285006766,0.2380065496265477,0.2925568259449929,False,0.2924568309329822,False
LOC100190986,-0.2598374525745255,-1.1880379826756402,0.23809090906922922,0.29264227916013463,False,0.29255142394487466,False
MED31,0.14461149051490185,1.1879712037026668,0.23811707867230997,0.29265620389018093,False,0.2925790463113766,False
GABBR1,-0.33885186991869887,-1.1873021531069747,0.23837938288562222,0.29296032846220055,False,0.2928695809441104,False
FLJ46361,0.035412411924119244,1.187173048069161,0.23843002295922486,0.29300430315672177,False,0.2929227206512427,False
HARS2,-0.06860119241192386,-1.1869980288161803,0.23849868472966013,0.2930704176762773,False,0.2929979968986874,False
PRSS23,-0.2767677506775055,-1.1865332964802326,0.2386810726961151,0.29327626354086794,False,0.2931993523512611,False
HIST1H2BH,-0.24433279132791297,-1.1864003080729022,0.23873328349861203,0.29332214022383984,False,0.2932498615971551,False
C3orf16,-0.04277550135501356,-1.185406839038974,0.23912357556510458,0.29378337238451574,False,0.29368833880463147,False
MTHFSD,0.08715864498644876,1.1853370796043619,0.23915099830208628,0.29379875943914413,False,0.2937129215348549,False
LOC643837,0.09583094850948459,1.184958005974768,0.23930005325248002,0.29396356133675366,False,0.29388232943297987,False
OR5B12,-0.052020542005420056,-1.1844816611289615,0.23948745057744525,0.2941754407242569,False,0.29408514548541703,False
FAM71B,-0.027180487804878046,-1.1844320627844158,0.23950696895705015,0.2941772828482187,False,0.29409613645655985,False
PHF12,-0.08975653116530857,-1.1844020366295995,0.23951878566992899,0.2941772828482187,False,0.29410085434564837,False
GDF2,0.04038222222222222,1.18359665895068,0.2398358960004046,0.2945484130988341,False,0.2944634670471158,False
GNA12,-0.10625349593495592,-1.1834216036183305,0.2399048623123889,0.2946147642795061,False,0.2945338679591561,False
MTTP,0.7732188617886186,1.182904074876163,0.24010883559439858,0.2948468919560085,False,0.2947386595151797,False
CCNT2,-0.08837728997290029,-1.1819961239836956,0.24046698614722942,0.29526830428539,False,0.2951417496389253,False
EPC2,-0.09036466124661047,-1.1809852204654678,0.24086619782155178,0.29574007976097383,False,0.2955905566531575,False
ARHGAP5,-0.09186216802168268,-1.1805456021059884,0.24103995377158977,0.29593499491817643,False,0.2957900579327219,False
C3orf19,0.09113669376694133,1.1802117581727274,0.2411719631363805,0.29607863494051073,False,0.29594289328867995,False
GABRR3,-0.04030845528455285,-1.1800689637966577,0.24122844304213226,0.2961295378978367,False,0.2960030396109062,False
PROL1,-0.02784390243902439,-1.1799955012795622,0.24125750359230774,0.29614677689637775,False,0.2960341182869313,False
FAIM2,-0.30292628726286974,-1.1799393558676514,0.24127971547445062,0.29615560744156394,False,0.2960461989317506,False
TNF,-0.27207040650406533,-1.179645064096902,0.24139616523193516,0.2962801007265676,False,0.296167602456038,False
PRAMEF1,0.03596666666666667,1.1793156600578134,0.24152655647842253,0.2964216886827541,False,0.2963138261314772,False
NCRNA00204B,-0.17328623306233082,-1.1790149487466486,0.241645634037384,0.29654937477237,False,0.2964507427208004,False
KRT5,0.4558246070460703,1.1789467086076164,0.24167266204936852,0.2965530885915716,False,0.2964793142621608,False
TMEM146,-0.026746341463414633,-1.178931372247682,0.24167873665086953,0.2965530885915716,False,0.2964821800813761,False
TRIM39,-0.0664054742547453,-1.1784519873680845,0.24186867204665316,0.2967676837207566,False,0.29669682698862754,False
DEFB4A,0.24170487804878052,1.1772772129229285,0.24233457710413814,0.2973208399485848,False,0.2972131780001326,False
ZMAT5,-0.11088531165311988,-1.1771854633050287,0.24237099120630656,0.29734701670949143,False,0.29725281328841574,False
PCBD2,0.08927322493224743,1.17694057689425,0.24246820227049135,0.2974477728630849,False,0.2973593261109248,False
DIP2B,0.1169701355013597,1.1766617962854644,0.2425789020652945,0.29756506274742517,False,0.2974760279173347,False
CRHR1,-0.0990048780487805,-1.17579520598328,0.242923243600976,0.2979689222996359,False,0.29784383255233476,False
GMEB1,-0.0816421138211414,-1.1754449585577178,0.24306251434333212,0.29812120803896686,False,0.2979999634760313,False
SLFN14,-0.16303062330623297,-1.1749466646120204,0.24326075201248992,0.2983457944950744,False,0.298215345147604,False
MIR155HG,0.25722173441734375,1.1744362423543249,0.24346393456634025,0.29857641726668094,False,0.2984413612620611,False
IDH3B,-0.09529512195121725,-1.1741790398128698,0.2435663645229369,0.29866541007852604,False,0.29855792460525254,False
HDHD1A,-0.16949962059620916,-1.1741779682767217,0.24356679132266001,0.29866541007852604,False,0.29855792460525254,False
YY1,0.0617081842818461,1.1740701963758924,0.2436097202934275,0.2986994767261326,False,0.2985969900795977,False
PRSS54,0.03160222222222222,1.1740216250783777,0.2436290695518729,0.2987046289208489,False,0.29861609143199846,False
MGC34034,-0.026309756097560977,-1.173774975115113,0.2437273439989671,0.29880569175644184,False,0.2987180787959831,False
CCDC60,-0.47142065040650305,-1.1737386914928638,0.24374180312343424,0.29880569175644184,False,0.2987311834281339,False
NCRNA00158,0.12813582655826572,1.1725704932995076,0.24420766105259317,0.29935818213197846,False,0.29924664470649354,False
AMY2B,-0.32996010840108525,-1.1722919369042877,0.2443188385630896,0.29947585134660165,False,0.299373627524834,False
CBLB,0.10032216802168037,1.171935016580293,0.24446134555118623,0.29963190591518385,False,0.29952973468251765,False
WFDC8,0.058771761517615165,1.1718146738180992,0.24450940798942583,0.2996640269355614,False,0.2995839952289444,False
KLRA1,0.2388631436314359,1.171793302185299,0.2445179440882413,0.2996640269355614,False,0.2995898253866126,False
NRIP3,0.209820758807588,1.1717374072742421,0.2445402702247662,0.29967276465525666,False,0.29961255102051476,False
PRAME,0.4972070460704616,1.171608469023984,0.24459177765779014,0.2997172593930045,False,0.29966639891506724,False
WDR45,0.11208205962059914,1.17152612033793,0.24462467784225836,0.2997389491145355,False,0.2997020771142045,False
SIRT5,0.09507924119241729,1.1708649986454163,0.24488892563862835,0.30004408907075186,False,0.2999933787300274,False
OR2AT4,0.07264910569105691,1.1707689983457819,0.2449273135298543,0.300072479051238,False,0.3000357699059527,False
RAB13,0.0982118157181553,1.1705414287632205,0.24501832953919517,0.3001653387906398,False,0.300128720239973,False
AGBL2,-0.23965517615176068,-1.1704116320607356,0.24507025228940954,0.3002102978722298,False,0.30017841204045614,False
SARS,0.07110303523035455,1.1698057295236743,0.24531273622433833,0.3004694556561763,False,0.3004475797058721,False
LOC100133991,0.1660399457994579,1.1697819464881278,0.24532225775519986,0.3004694556561763,False,0.3004546010782427,False
SLC22A14,0.1362236314363145,1.1697688012411958,0.2453275205638993,0.3004694556561763,False,0.30045640651088706,False
GPR89C,0.29109208672086595,1.1695959536547749,0.24539672902596957,0.3005355543654279,False,0.30053652590844565,False
C15orf27,0.16056184281842834,1.1695358318898268,0.24542080514714595,0.3005463750544444,False,0.30056137026313434,False
XAGE3,0.07228834688346883,1.167924972116847,0.24606651140505312,0.30131840566987383,False,0.3013009699605709,False
RPL13AP17,-0.03729219512195122,-1.1670151010497942,0.2464317644252739,0.30174693539064895,False,0.30170162785571697,False
TPI1P2,-0.13077024390243874,-1.166864963937191,0.2464920716806781,0.30180203983254517,False,0.3017661436377242,False
ADAM18,0.04081111111111111,1.1661823018126245,0.2467664169240032,0.3021114664514082,False,0.3020786923690034,False
NVL,0.08043008130080942,1.1661598806916615,0.2467754311155823,0.3021114664514082,False,0.3020804011606103,False
GALNTL5,0.03733333333333333,1.1659696469101977,0.24685192218445914,0.3021863495857927,False,0.3021518411481342,False
PCDHB8,0.35621149051490475,1.1655626996110537,0.24701560829507885,0.30236795751576384,False,0.3023277382550032,False
C6orf118,0.11632883468834691,1.1646281081975618,0.24739182108925784,0.30280967735585407,False,0.30273679874799403,False
HKR1,0.11554579945799581,1.164202235651855,0.247563388224936,0.303000869897948,False,0.302923376275483,False
DLK2,-0.23699284552845556,-1.1637924869934841,0.24772853967294148,0.30318418682743165,False,0.30310207526263505,False
ANXA8L2,-0.34937978319783203,-1.1632147758637226,0.24796152260402346,0.3034504918549921,False,0.30334969438154813,False
IFNA13,0.03649555555555556,1.1622568352658422,0.24834819061352809,0.3039048289729305,False,0.3037711869887442,False
POLD3,0.10482872628726092,1.1621557344832585,0.248389024473005,0.3039359371188669,False,0.30380707604810747,False
OR3A3,-0.026195121951219508,-1.1618969721567867,0.24849355843402443,0.30404498184022843,False,0.303925557650399,False
C21orf94,-0.03563636856368564,-1.161715402111486,0.24856692720009343,0.30411588313598725,False,0.30400591583659065,False
BCKDHB,-0.10843674796747571,-1.1607519033485454,0.24895651543731673,0.30457363883763794,False,0.30445891868923725,False
ZNF645,-0.025456097560975607,-1.1601099551887875,0.24921632653968576,0.30487257812423096,False,0.3047525487058988,False
DAG1,0.0854689430894311,1.1597276974281225,0.2493711265770427,0.30504302562491664,False,0.30492834510933303,False
CXorf61,0.20086758807588076,1.159196330567673,0.24958642377592638,0.30528745049381395,False,0.3051727863692944,False
KIAA0802,0.38860894308943017,1.1590229710972861,0.2496566934905385,0.3053544622981715,False,0.305239881297098,False
FER1L5,0.13435701897018948,1.1589226193873672,0.24969737658811939,0.30538528071928267,False,0.3052849154067621,False
SCYL1,-0.06703349593496277,-1.1587695630363646,0.2497594354935202,0.3054422367709903,False,0.3053513747167719,False
SNORD22,0.08614130081300811,1.1586087208380127,0.24982466309819515,0.3055030606657825,False,0.3054217038037132,False
SLC16A3,-0.20931956639566174,-1.1584122596731927,0.24990435197123836,0.3055815601706964,False,0.3055144171904467,False
CNOT4,0.06620048780488119,1.1582207850527084,0.24998203557947424,0.3056575980671647,False,0.30560126537083504,False
IL3,-0.0261,-1.1578407328823486,0.25013627825973433,0.3058272309059434,False,0.3057696710768396,False
SUMO1P1,0.12447035230352294,1.1577330029673105,0.2501800123231493,0.3058617385624615,False,0.30581370435246746,False
FLJ45983,0.09399116531165314,1.1573576747834382,0.25033242309099457,0.306029098217991,False,0.3059811421033621,False
?|390284,-0.15685327913279146,-1.157157065586103,0.25041391218672215,0.30610974140355574,False,0.3060644486825059,False
C4orf51,-0.025746341463414636,-1.156537517606172,0.2506656966171483,0.3063985332728051,False,0.30633184479876613,False
TGIF2LY,0.029848888888888887,1.1562387433866623,0.2507871827742522,0.3065107553247423,False,0.3064631417743463,False
OR10A3,-0.02577560975609756,-1.1562352778778768,0.25078859214831223,0.3065107553247423,False,0.3064631417743463,False
PCCB,-0.09687035230352237,-1.15610712304483,0.2508407148810206,0.30655545968354775,False,0.3065221124368156,False
SPIRE2,-0.18660233062331066,-1.155786938679017,0.25097097288694686,0.30669564264303106,False,0.3066576588728785,False
BST2,0.3182212466124703,1.1552083528732224,0.2512064760635846,0.3069644136803748,False,0.3069312294355917,False
ZFP112,0.13184856368563835,1.1550492020238716,0.2512712831238424,0.3070245804078426,False,0.30700095268461813,False
IFNAR2,-0.09900211382113966,-1.1550022865053535,0.25129038963399664,0.30702890232852625,False,0.30701933437477325,False
TAL2,0.166046991869919,1.1547992945529915,0.2513730707073651,0.3071108948856477,False,0.3071111213719844,False
PDCD6,0.083284281842813,1.1546985151623208,0.2514141265431971,0.3071420254882819,False,0.3071565487333883,False
IFNA2,-0.05361181571815718,-1.1546300789958954,0.25144200900467945,0.30715705987562897,False,0.30718588082675424,False
IFT20,0.1121475338753406,1.1544136817727098,0.251530188632405,0.30724574577744224,False,0.3072746750358804,False
NSD1,0.10888953929539547,1.1540688308670577,0.25167075716174314,0.3073984101102245,False,0.30743218924761057,False
C4orf42,0.09447414634146689,1.153734588194937,0.25180705474679277,0.3075458391927879,False,0.30757025952067973,False
RNU11,0.06389436314363145,1.1536602786976442,0.2518373638133176,0.30756380841014574,False,0.30760254285353306,False
HPVC1,-0.025078048780487805,-1.1534393013459936,0.2519275104842488,0.3076548493156667,False,0.30770317256453766,False
SLC25A38,-0.06495436314363268,-1.15321865584601,0.25201754461917425,0.3077296414571372,False,0.30780187431906175,False
ZFP161,-0.07397105691057071,-1.1532127250549529,0.2520199649864486,0.3077296414571372,False,0.30780187431906175,False
OR2H1,-0.025504878048780488,-1.1530762334477318,0.25207567203189174,0.30777860519279954,False,0.3078604289712191,False
SLC22A7,0.10371750677506777,1.1527164190128618,0.25222256687647676,0.3079388941805425,False,0.30800662822519076,False
DUSP6,0.14505609756097826,1.1525192876782708,0.2523030718148206,0.30801811280803953,False,0.30808596207872097,False
GTF3C6,-0.13210531165312034,-1.151695867008747,0.25263953925476196,0.3084097879227377,False,0.3084445781923093,False
GAGE4,0.042388888888888886,1.151461840895484,0.25273522540749677,0.3085074989189623,False,0.3085329010146874,False
SLC30A3,-0.23946878048780484,-1.1512869896244136,0.2528067335374725,0.3085756861450209,False,0.3086011944163981,False
ZNF705D,0.03522,1.1510309607241325,0.2529114663904607,0.30868441648944017,False,0.30871478598453256,False
KLHL15,0.11333907859078707,1.1500837037245775,0.25329922492169904,0.30913415711396963,False,0.3091167323216549,False
DMRTC1,-0.02551951219512195,-1.150054220878374,0.25331130044648253,0.30913415711396963,False,0.309126711865936,False
DDX53,0.03853555555555555,1.1499463122024334,0.2533555009436108,0.3091689652603964,False,0.30917113648625283,False
LIPT1,0.10453100271002835,1.1498104693892655,0.2534111513190382,0.30921774048706346,False,0.3092295302928958,False
CLASP1,0.11525105691056758,1.14961205389551,0.2534924512472024,0.3092978058776656,False,0.309319218871969,False
OR2T10,-0.04224758807588076,-1.14932609247762,0.25360965526277635,0.30941314885603416,False,0.30944795059481206,False
PWRN2,-0.05394634146341463,-1.1493048481095203,0.25361836400146737,0.30941314885603416,False,0.309453815505383,False
UBE2U,0.0339,1.1491921692585405,0.25366455816963174,0.3094503610952761,False,0.30950065573925684,False
RFWD2,-0.07366173441734425,-1.1488239062087935,0.25381557399347887,0.30961543481080067,False,0.3096468007073125,False
NOVA2,-0.2090828726287275,-1.1487293444389322,0.25385436177527254,0.30964359585627355,False,0.3096798287322516,False
LANCL1,0.09829046070460556,1.148479572737227,0.25395683447049955,0.309749429475399,False,0.30978311138518394,False
RNPC3,0.12508238482384737,1.148341313975523,0.25401356985574247,0.3097994679668032,False,0.3098311540649338,False
RUNX2,-0.1968009214092108,-1.1481056740692654,0.2541102869142016,0.3098982596133615,False,0.30992528980104955,False
LOC149134,-0.22779718157181783,-1.147437023525161,0.2543848726971904,0.31021394407201747,False,0.3102267902686184,False
ZNF679,0.11344888888888889,1.1472521996947846,0.2544608088714556,0.3102697161437072,False,0.3102970814738881,False
SBF1P1,0.17471902439024378,1.1472491183254763,0.25446207500974527,0.3102697161437072,False,0.3102970814738881,False
DNMBP,-0.10615230352303584,-1.1471576842030968,0.25449964742823855,0.31029634272813555,False,0.31033812623432044,False
LOC441204,-0.23121268292682862,-1.1470103963565896,0.25456017970553696,0.31035095788520484,False,0.31040239388913854,False
VEZF1,-0.07375452574525809,-1.1467903883819253,0.25465061743989115,0.3104420237335963,False,0.31050312221056797,False
FXC1,0.07371810298102766,1.1466524486715435,0.2547073313221297,0.3104919684535079,False,0.3105531756402714,False
SPDYE5,0.19611875338753348,1.146600706289046,0.25472860749690196,0.3104987105846771,False,0.31057434181376165,False
FAM89B,-0.09991848238481893,-1.145269591798544,0.2552763866749052,0.3111471874175864,False,0.3111561060045293,False
FOLR4,-0.10101685636856364,-1.1450635436382852,0.2553612538693055,0.31123139223131674,False,0.3112451990601922,False
LOC338588,-0.07788758807588075,-1.1449570314604853,0.255405131968964,0.31126563268203267,False,0.31128432694514546,False
EFR3A,-0.10829479674796438,-1.1446502445697713,0.2555315438022453,0.3114004476443133,False,0.31142882356989793,False
ZNF580,-0.10447289972899831,-1.1440615962655452,0.2557742207887641,0.31167692232308153,False,0.3116910552949913,False
FAM47E,-0.1662444986449847,-1.1435497156472476,0.25598538184337716,0.3119149610696612,False,0.3119292070144463,False
TMCO3,0.1522989159891619,1.1433920039581613,0.25605046591532427,0.31197498843683624,False,0.3119845458155191,False
H2BFWT,0.043951111111111114,1.143254308920537,0.25610729912835833,0.31202495606148684,False,0.3120442055382763,False
ANKRD28,-0.07136368563686091,-1.142459159437089,0.2564356691041488,0.3124057203146855,False,0.3123867020374103,False
BCAS4,-0.17576097560975512,-1.1418642489182242,0.2566815416075476,0.31268594023355806,False,0.3126574044733965,False
C6orf192,-0.14845138211382114,-1.141774126295255,0.2567188032006226,0.3127120142761306,False,0.3126931862293754,False
DVL3,0.06919056910569132,1.1416721208821734,0.2567609823952954,0.31274299893771246,False,0.3127301523225953,False
SYCP3,-0.0925111111111111,-1.141635906498554,0.25677595820489363,0.31274299893771246,False,0.31274358934575636,False
ZMPSTE24,-0.07507447154471336,-1.141510806811193,0.2568276956867334,0.31278669459871433,False,0.312792191948717,False
SERPINA12,0.03014888888888889,1.1412653417338952,0.2569292340851021,0.3128910329252278,False,0.31290624537194495,False
KLHDC8A,-0.21647728997289883,-1.140202042907946,0.2573694027242628,0.31340772024962715,False,0.31338456161840245,False
ANXA4,0.10279869918698914,1.1395984549572655,0.25761950385076265,0.3136929062017314,False,0.3136698314737672,False
